stateAbbrev,countyName,FIPS,totalVotes,VAP,state,turnoutPerc,nNonVote,percFromMean
NY,Yates County,36123,10066.0,18960.0,New York,53.09071729957806,8894.0,-2.40928270042194
NC,Alamance County,37001,71157.0,112290.0,North Carolina,63.36895538338231,41133.0,7.868955383382307
NC,Alexander County,37003,18271.0,28575.0,North Carolina,63.94050743657043,10304.0,8.440507436570428
NC,Alleghany County,37005,5315.0,8420.0,North Carolina,63.12351543942994,3105.0,7.623515439429937
NC,Anson County,37007,10545.0,19945.0,North Carolina,52.87039358235147,9400.0,-2.6296064176485316
NC,Ashe County,37009,13424.0,21165.0,North Carolina,63.42546657217104,7741.0,7.92546657217104
NC,Avery County,37011,8249.0,14280.0,North Carolina,57.766106442577026,6031.0,2.2661064425770263
NC,Beaufort County,37013,23938.0,36275.0,North Carolina,65.99035148173672,12337.0,10.490351481736724
NC,Bertie County,37015,9347.0,16345.0,North Carolina,57.18568369531967,6998.0,1.6856836953196677
NC,Bladen County,37017,15897.0,25675.0,North Carolina,61.91626095423564,9778.0,6.416260954235639
NC,Brunswick County,37019,68351.0,96130.0,North Carolina,71.10267346301883,27779.0,15.602673463018832
NC,Buncombe County,37021,138947.0,194115.0,North Carolina,71.5797336630348,55168.0,16.0797336630348
NC,Burke County,37023,38920.0,68740.0,North Carolina,56.61914460285132,29820.0,1.1191446028513212
NC,Cabarrus County,37025,93289.0,132890.0,North Carolina,70.20016555045527,39601.0,14.700165550455267
NC,Caldwell County,37027,36320.0,62720.0,North Carolina,57.90816326530612,26400.0,2.408163265306122
NC,Camden County,37029,5006.0,7660.0,North Carolina,65.35248041775456,2654.0,9.852480417754563
NC,Carteret County,37031,37781.0,54475.0,North Carolina,69.35474988526848,16694.0,13.854749885268475
NC,Caswell County,37033,11070.0,18325.0,North Carolina,60.40927694406548,7255.0,4.909276944065482
NC,Catawba County,37035,72351.0,113835.0,North Carolina,63.557780998814074,41484.0,8.057780998814074
NC,Chatham County,37037,39849.0,51175.0,North Carolina,77.86809965803614,11326.0,22.368099658036144
NC,Cherokee County,37039,14181.0,22130.0,North Carolina,64.08043380027112,7949.0,8.580433800271123
NC,Chowan County,37041,7228.0,11310.0,North Carolina,63.9080459770115,4082.0,8.408045977011497
NC,Clay County,37043,6010.0,8605.0,North Carolina,69.84311446833237,2595.0,14.343114468332374
NC,Cleveland County,37045,44673.0,73940.0,North Carolina,60.417906410603194,29267.0,4.9179064106031944
NC,Columbus County,37047,23732.0,43310.0,North Carolina,54.79565920110829,19578.0,-0.7043407988917068
NC,Craven County,37049,47001.0,78255.0,North Carolina,60.06133793367836,31254.0,4.5613379336783595
NC,Cumberland County,37051,127506.0,233905.0,North Carolina,54.511874478955136,106399.0,-0.9881255210448643
NC,Currituck County,37053,12669.0,19035.0,North Carolina,66.55634357762017,6366.0,11.056343577620169
NC,Dare County,37055,19609.0,27070.0,North Carolina,72.43812338381973,7461.0,16.93812338381973
NC,Davidson County,37057,74856.0,122030.0,North Carolina,61.3422928788003,47174.0,5.842292878800301
NC,Davie County,37059,21756.0,31415.0,North Carolina,69.25354130192584,9659.0,13.753541301925836
NC,Duplin County,37061,20856.0,38785.0,North Carolina,53.773365992007214,17929.0,-1.7266340079927858
NC,Durham County,37063,156134.0,203970.0,North Carolina,76.54753149973035,47836.0,21.047531499730354
NC,Edgecombe County,37065,24886.0,40885.0,North Carolina,60.868289103583216,15999.0,5.368289103583216
NC,Forsyth County,37067,178312.0,259195.0,North Carolina,68.79453693165377,80883.0,13.294536931653766
NC,Franklin County,37069,30368.0,46535.0,North Carolina,65.25840765015579,16167.0,9.758407650155789
NC,Gaston County,37071,96431.0,156870.0,North Carolina,61.47191942372665,60439.0,5.9719194237266535
NC,Gates County,37073,5392.0,9015.0,North Carolina,59.8114254021076,3623.0,4.311425402107602
NC,Graham County,37075,4168.0,6720.0,North Carolina,62.023809523809526,2552.0,6.5238095238095255
NC,Granville County,37077,27353.0,44390.0,North Carolina,61.61973417436359,17037.0,6.119734174363593
NC,Greene County,37079,8095.0,15310.0,North Carolina,52.87393860222077,7215.0,-2.6260613977792318
NC,Guilford County,37081,257405.0,366000.0,North Carolina,70.3292349726776,108595.0,14.829234972677597
NC,Halifax County,37083,25167.0,40930.0,North Carolina,61.487906181285126,15763.0,5.987906181285126
NC,Harnett County,37085,46065.0,87970.0,North Carolina,52.364442423553484,41905.0,-3.135557576446516
NC,Haywood County,37087,30727.0,47900.0,North Carolina,64.1482254697286,17173.0,8.648225469728601
NC,Henderson County,37089,58176.0,84020.0,North Carolina,69.2406569864318,25844.0,13.740656986431802
NC,Hertford County,37091,10186.0,18885.0,North Carolina,53.9369870267408,8699.0,-1.5630129732591982
NC,Hoke County,37093,18230.0,35035.0,North Carolina,52.033680605109176,16805.0,-3.4663193948908244
NC,Hyde County,37095,2304.0,4440.0,North Carolina,51.891891891891895,2136.0,-3.6081081081081052
NC,Iredell County,37097,82567.0,120810.0,North Carolina,68.34450790497475,38243.0,12.844507904974748
NC,Jackson County,37099,18713.0,33115.0,North Carolina,56.509134833157184,14402.0,1.0091348331571837
NC,Johnston County,37101,85909.0,124505.0,North Carolina,69.00044174932734,38596.0,13.500441749327337
NC,Jones County,37103,5135.0,7915.0,North Carolina,64.87681617182565,2780.0,9.376816171825652
NC,Lee County,37105,25084.0,40065.0,North Carolina,62.60826157494073,14981.0,7.108261574940727
NC,Lenoir County,37107,26807.0,42920.0,North Carolina,62.458061509785644,16113.0,6.958061509785644
NC,Lincoln County,37109,40023.0,59730.0,North Carolina,67.00652938222,19707.0,11.506529382219995
NC,McDowell County,37111,19875.0,34400.0,North Carolina,57.77616279069767,14525.0,2.2761627906976685
NC,Macon County,37113,17734.0,26530.0,North Carolina,66.8450810403317,8796.0,11.345081040331706
NC,Madison County,37115,11269.0,16950.0,North Carolina,66.48377581120944,5681.0,10.98377581120944
NC,Martin County,37117,11964.0,18395.0,North Carolina,65.03941288393585,6431.0,9.539412883935853
NC,Mecklenburg County,37119,472857.0,677755.0,North Carolina,69.76813155196199,204898.0,14.268131551961986
NC,Mitchell County,37121,8096.0,12125.0,North Carolina,66.77113402061856,4029.0,11.271134020618561
NC,Montgomery County,37123,11540.0,19445.0,North Carolina,59.34687580354847,7905.0,3.846875803548471
NC,Moore County,37125,48692.0,70950.0,North Carolina,68.62861169837913,22258.0,13.128611698379132
NC,Nash County,37127,47665.0,70455.0,North Carolina,67.653111915407,22790.0,12.153111915406996
NC,New Hanover County,37129,111905.0,168125.0,North Carolina,66.56059479553903,56220.0,11.060594795539032
NC,Northampton County,37131,9848.0,16510.0,North Carolina,59.64869775893398,6662.0,4.148697758933977
NC,Onslow County,37133,57135.0,135385.0,North Carolina,42.20186874469107,78250.0,-13.298131255308931
NC,Orange County,37135,82340.0,101395.0,North Carolina,81.20716011637654,19055.0,25.707160116376542
NC,Pamlico County,37137,6870.0,10560.0,North Carolina,65.05681818181817,3690.0,9.556818181818173
NC,Pasquotank County,37139,17391.0,30265.0,North Carolina,57.4624153312407,12874.0,1.962415331240699
NC,Pender County,37141,27885.0,42235.0,North Carolina,66.02344027465372,14350.0,10.523440274653723
NC,Perquimans County,37143,6708.0,10580.0,North Carolina,63.40264650283554,3872.0,7.9026465028355375
NC,Person County,37145,19615.0,29900.0,North Carolina,65.60200668896321,10285.0,10.102006688963215
NC,Pitt County,37147,80527.0,131200.0,North Carolina,61.37728658536585,50673.0,5.877286585365852
NC,Polk County,37149,10934.0,16470.0,North Carolina,66.38737097753491,5536.0,10.887370977534914
NC,Randolph County,37151,64575.0,102455.0,North Carolina,63.02767068469084,37880.0,7.52767068469084
NC,Richmond County,37153,19328.0,33800.0,North Carolina,57.18343195266272,14472.0,1.6834319526627226
NC,Robeson County,37155,40858.0,94865.0,North Carolina,43.06962525694408,54007.0,-12.430374743055921
NC,Rockingham County,37157,42278.0,70545.0,North Carolina,59.93054078956695,28267.0,4.4305407895669475
NC,Rowan County,37159,64369.0,103330.0,North Carolina,62.2945901480693,38961.0,6.794590148069297
NC,Rutherford County,37161,30307.0,51550.0,North Carolina,58.79146459747817,21243.0,3.2914645974781678
NC,Sampson County,37163,25928.0,43240.0,North Carolina,59.962997224791856,17312.0,4.462997224791856
NC,Scotland County,37165,13928.0,26845.0,North Carolina,51.88303222201527,12917.0,-3.6169677779847333
NC,Stanly County,37167,29917.0,46100.0,North Carolina,64.89587852494577,16183.0,9.395878524945772
NC,Stokes County,37169,22550.0,36515.0,North Carolina,61.755442968643024,13965.0,6.255442968643024
NC,Surry County,37171,32196.0,54075.0,North Carolina,59.53952843273231,21879.0,4.039528432732311
NC,Swain County,37173,6124.0,10805.0,North Carolina,56.67746413697362,4681.0,1.1774641369736187
NC,Transylvania County,37175,17869.0,26835.0,North Carolina,66.58841065772312,8966.0,11.088410657723117
NC,Tyrrell County,37177,1739.0,3235.0,North Carolina,53.755795981452856,1496.0,-1.7442040185471441
NC,Union County,37179,105710.0,145365.0,North Carolina,72.72039349224366,39655.0,17.22039349224366
NC,Vance County,37181,19977.0,32450.0,North Carolina,61.56240369799691,12473.0,6.062403697996913
NC,Wake County,37183,527624.0,680815.0,North Carolina,77.498880018801,153191.0,21.998880018801003
NC,Warren County,37185,9842.0,16125.0,North Carolina,61.035658914728685,6283.0,5.535658914728685
NC,Washington County,37187,6165.0,9595.0,North Carolina,64.25221469515373,3430.0,8.752214695153725
NC,Watauga County,37189,29985.0,44985.0,North Carolina,66.65555185061687,15000.0,11.155551850616874
NC,Wayne County,37191,50689.0,87875.0,North Carolina,57.68307254623044,37186.0,2.1830725462304414
NC,Wilkes County,37193,31296.0,52070.0,North Carolina,60.10370654887651,20774.0,4.603706548876509
NC,Wilson County,37195,38135.0,58685.0,North Carolina,64.98253386725739,20550.0,9.482533867257388
NC,Yadkin County,37197,17624.0,28235.0,North Carolina,62.41898353107845,10611.0,6.918983531078453
NC,Yancey County,37199,9960.0,13820.0,North Carolina,72.06946454413892,3860.0,16.569464544138924
ND,Adams County,38001,1218.0,1840.0,North Dakota,66.19565217391305,622.0,10.695652173913047
ND,Barnes County,38003,5344.0,8705.0,North Dakota,61.39000574382539,3361.0,5.890005743825391
ND,Benson County,38005,2011.0,4465.0,North Dakota,45.03919372900336,2454.0,-10.460806270996642
ND,Billings County,38007,605.0,760.0,North Dakota,79.60526315789474,155.0,24.10526315789474
ND,Bottineau County,38009,3494.0,5240.0,North Dakota,66.6793893129771,1746.0,11.179389312977094
ND,Bowman County,38011,1787.0,2435.0,North Dakota,73.38809034907598,648.0,17.88809034907598
ND,Burke County,38013,1052.0,1660.0,North Dakota,63.373493975903614,608.0,7.873493975903614
ND,Burleigh County,38015,47979.0,69010.0,North Dakota,69.52470656426605,21031.0,14.024706564266054
ND,Cass County,38017,80821.0,124500.0,North Dakota,64.91646586345382,43679.0,9.416465863453823
ND,Cavalier County,38019,2006.0,3070.0,North Dakota,65.34201954397393,1064.0,9.842019543973933
ND,Dickey County,38021,2407.0,3955.0,North Dakota,60.859671302149174,1548.0,5.359671302149174
ND,Divide County,38023,1219.0,1865.0,North Dakota,65.36193029490617,646.0,9.861930294906173
ND,Dunn County,38025,2243.0,3250.0,North Dakota,69.01538461538462,1007.0,13.515384615384619
ND,Eddy County,38027,1231.0,1810.0,North Dakota,68.01104972375691,579.0,12.511049723756912
ND,Emmons County,38029,1981.0,2650.0,North Dakota,74.75471698113208,669.0,19.254716981132077
ND,Foster County,38031,1719.0,2585.0,North Dakota,66.4990328820116,866.0,10.999032882011605
ND,Golden Valley County,38033,957.0,1400.0,North Dakota,68.35714285714286,443.0,12.857142857142861
ND,Grand Forks County,38035,30365.0,53945.0,North Dakota,56.288812679581056,23580.0,0.7888126795810564
ND,Grant County,38037,1381.0,1920.0,North Dakota,71.92708333333333,539.0,16.42708333333333
ND,Griggs County,38039,1265.0,1875.0,North Dakota,67.46666666666667,610.0,11.966666666666669
ND,Hettinger County,38041,1296.0,2070.0,North Dakota,62.60869565217392,774.0,7.108695652173921
ND,Kidder County,38043,1376.0,1965.0,North Dakota,70.02544529262087,589.0,14.525445292620873
ND,LaMoure County,38045,2151.0,3235.0,North Dakota,66.49149922720248,1084.0,10.991499227202482
ND,Logan County,38047,1067.0,1550.0,North Dakota,68.83870967741935,483.0,13.338709677419345
ND,McHenry County,38049,2820.0,4485.0,North Dakota,62.87625418060201,1665.0,7.376254180602011
ND,McIntosh County,38051,1446.0,2185.0,North Dakota,66.17848970251717,739.0,10.678489702517169
ND,McKenzie County,38053,4672.0,7545.0,North Dakota,61.92180251822399,2873.0,6.421802518223991
ND,McLean County,38055,5315.0,7500.0,North Dakota,70.86666666666666,2185.0,15.36666666666666
ND,Mercer County,38057,4682.0,6730.0,North Dakota,69.56909361069836,2048.0,14.06909361069836
ND,Morton County,38059,15832.0,22945.0,North Dakota,68.99978208760078,7113.0,13.499782087600778
ND,Mountrail County,38061,4106.0,7020.0,North Dakota,58.49002849002849,2914.0,2.990028490028493
ND,Nelson County,38063,1717.0,2470.0,North Dakota,69.51417004048584,753.0,14.014170040485837
ND,Oliver County,38065,1017.0,1380.0,North Dakota,73.69565217391305,363.0,18.195652173913047
ND,Pembina County,38067,3153.0,5545.0,North Dakota,56.862037871956716,2392.0,1.3620378719567157
ND,Pierce County,38069,2071.0,3510.0,North Dakota,59.002849002849004,1439.0,3.502849002849004
ND,Ramsey County,38071,5305.0,8875.0,North Dakota,59.77464788732394,3570.0,4.274647887323937
ND,Ransom County,38073,2359.0,4165.0,North Dakota,56.63865546218487,1806.0,1.1386554621848717
ND,Renville County,38075,1293.0,1905.0,North Dakota,67.8740157480315,612.0,12.374015748031496
ND,Richland County,38077,7592.0,12740.0,North Dakota,59.591836734693885,5148.0,4.091836734693885
ND,Rolette County,38079,3755.0,9640.0,North Dakota,38.95228215767635,5885.0,-16.54771784232365
ND,Sargent County,38081,1997.0,3030.0,North Dakota,65.9075907590759,1033.0,10.407590759075902
ND,Sheridan County,38083,787.0,1155.0,North Dakota,68.13852813852814,368.0,12.638528138528144
ND,Sioux County,38085,1232.0,2755.0,North Dakota,44.71869328493648,1523.0,-10.781306715063522
ND,Slope County,38087,430.0,525.0,North Dakota,81.9047619047619,95.0,26.404761904761898
ND,Stark County,38089,12322.0,21860.0,North Dakota,56.36779505946935,9538.0,0.8677950594693513
ND,Steele County,38091,999.0,1560.0,North Dakota,64.03846153846153,561.0,8.538461538461533
ND,Stutsman County,38093,10155.0,16530.0,North Dakota,61.433756805807626,6375.0,5.933756805807626
ND,Towner County,38095,1157.0,1670.0,North Dakota,69.2814371257485,513.0,13.781437125748496
ND,Traill County,38097,3933.0,6185.0,North Dakota,63.589329021827,2252.0,8.089329021826998
ND,Walsh County,38099,4636.0,8280.0,North Dakota,55.990338164251206,3644.0,0.4903381642512059
ND,Ward County,38101,27412.0,51310.0,North Dakota,53.424283765347894,23898.0,-2.0757162346521056
ND,Wells County,38103,2383.0,3370.0,North Dakota,70.71216617210683,987.0,15.212166172106834
ND,Williams County,38105,12807.0,23055.0,North Dakota,55.54977228366948,10248.0,0.049772283669483386
OH,Adams County,39001,11359.0,21130.0,Ohio,53.75769048745859,9771.0,-1.7423095125414108
OH,Allen County,39003,45894.0,79615.0,Ohio,57.64491615901526,33721.0,2.14491615901526
OH,Ashland County,39005,24590.0,40545.0,Ohio,60.64866198051547,15955.0,5.14866198051547
OH,Ashtabula County,39007,40867.0,76135.0,Ohio,53.67702108097458,35268.0,-1.8229789190254166
OH,Athens County,39009,29443.0,53105.0,Ohio,55.44299030223143,23662.0,-0.05700969776857079
OH,Auglaize County,39011,23627.0,34550.0,Ohio,68.3849493487699,10923.0,12.884949348769894
OH,Belmont County,39013,31122.0,55740.0,Ohio,55.83423035522067,24618.0,0.3342303552206687
OH,Brown County,39015,19607.0,33655.0,Ohio,58.258802555340964,14048.0,2.7588025553409636
OH,Butler County,39017,173839.0,273325.0,Ohio,63.6015732186957,99486.0,8.101573218695698
OH,Carroll County,39019,13074.0,22000.0,Ohio,59.42727272727273,8926.0,3.9272727272727295
OH,Champaign County,39021,18104.0,29880.0,Ohio,60.58902275769745,11776.0,5.08902275769745
OH,Clark County,39023,61429.0,103825.0,Ohio,59.16590416566338,42396.0,3.6659041656633775
OH,Clermont County,39025,99121.0,150845.0,Ohio,65.71049753057775,51724.0,10.210497530577754
OH,Clinton County,39027,18675.0,31610.0,Ohio,59.07940525150269,12935.0,3.579405251502692
OH,Columbiana County,39029,46201.0,82555.0,Ohio,55.963902852643685,36354.0,0.4639028526436846
OH,Coshocton County,39031,15552.0,27935.0,Ohio,55.6720959369966,12383.0,0.1720959369965982
OH,Crawford County,39033,19237.0,32925.0,Ohio,58.42672741078208,13688.0,2.926727410782078
OH,Cuyahoga County,39035,603822.0,956050.0,Ohio,63.15799382877465,352228.0,7.65799382877465
OH,Darke County,39037,25484.0,39250.0,Ohio,64.92738853503185,13766.0,9.427388535031852
OH,Defiance County,39039,18192.0,29185.0,Ohio,62.333390440294664,10993.0,6.833390440294664
OH,Delaware County,39041,103860.0,132695.0,Ohio,78.26971626662647,28835.0,22.769716266626475
OH,Erie County,39043,37578.0,59315.0,Ohio,63.35328331787912,21737.0,7.853283317879118
OH,Fairfield County,39045,72913.0,112020.0,Ohio,65.08926977325477,39107.0,9.58926977325477
OH,Fayette County,39047,11162.0,21670.0,Ohio,51.5089986155976,10508.0,-3.991001384402402
OH,Franklin County,39049,581140.0,878445.0,Ohio,66.1555362031772,297305.0,10.655536203177206
OH,Fulton County,39051,21225.0,31705.0,Ohio,66.94527677022552,10480.0,11.445276770225519
OH,Gallia County,39053,12931.0,23110.0,Ohio,55.95413241021203,10179.0,0.45413241021203277
OH,Geauga County,39055,49941.0,70750.0,Ohio,70.58798586572438,20809.0,15.087985865724377
OH,Greene County,39057,81858.0,126480.0,Ohio,64.72011385199241,44622.0,9.220113851992409
OH,Guernsey County,39059,16557.0,30305.0,Ohio,54.63454875433097,13748.0,-0.8654512456690284
OH,Hamilton County,39061,409109.0,598485.0,Ohio,68.357435858877,189376.0,12.857435858876997
OH,Hancock County,39063,36023.0,57090.0,Ohio,63.0986162200035,21067.0,7.5986162200035
OH,Hardin County,39065,12294.0,24015.0,Ohio,51.19300437226734,11721.0,-4.306995627732661
OH,Harrison County,39067,7079.0,12215.0,Ohio,57.95333606221858,5136.0,2.4533360622185825
OH,Henry County,39069,13932.0,21075.0,Ohio,66.10676156583631,7143.0,10.606761565836308
OH,Highland County,39071,18501.0,32500.0,Ohio,56.92615384615385,13999.0,1.426153846153852
OH,Hocking County,39073,12838.0,21895.0,Ohio,58.63439141356474,9057.0,3.1343914135647424
OH,Holmes County,39075,11054.0,29200.0,Ohio,37.85616438356164,18146.0,-17.64383561643836
OH,Huron County,39077,24834.0,43050.0,Ohio,57.68641114982579,18216.0,2.186411149825787
OH,Jackson County,39079,13693.0,24635.0,Ohio,55.583519382991675,10942.0,0.08351938299167472
OH,Jefferson County,39081,32201.0,54100.0,Ohio,59.521256931608136,21899.0,4.021256931608136
OH,Knox County,39083,28687.0,46385.0,Ohio,61.84542416729546,17698.0,6.345424167295462
OH,Lake County,39085,116246.0,176470.0,Ohio,65.87295290984304,60224.0,10.372952909843036
OH,Lawrence County,39087,26607.0,47430.0,Ohio,56.09740670461733,20823.0,0.5974067046173275
OH,Licking County,39089,82761.0,128150.0,Ohio,64.58134998049161,45389.0,9.08134998049161
OH,Logan County,39091,21571.0,34240.0,Ohio,62.99941588785046,12669.0,7.499415887850461
OH,Lorain County,39093,140562.0,231560.0,Ohio,60.70219381585766,90998.0,5.202193815857662
OH,Lucas County,39095,197556.0,327360.0,Ohio,60.348240469208214,129804.0,4.848240469208214
OH,Madison County,39097,17290.0,34015.0,Ohio,50.8305159488461,16725.0,-4.669484051153901
OH,Mahoning County,39099,115072.0,182145.0,Ohio,63.17604106618353,67073.0,7.676041066183529
OH,Marion County,39101,26322.0,51325.0,Ohio,51.28494885533365,25003.0,-4.215051144666347
OH,Medina County,39103,91373.0,133090.0,Ohio,68.65504545796078,41717.0,13.155045457960782
OH,Meigs County,39105,9985.0,18185.0,Ohio,54.90789111905416,8200.0,-0.5921088809458368
OH,Mercer County,39107,21726.0,30235.0,Ohio,71.85711923267736,8509.0,16.357119232677363
OH,Miami County,39109,52734.0,79045.0,Ohio,66.71389714719463,26311.0,11.21389714719463
OH,Monroe County,39111,6795.0,11415.0,Ohio,59.526938239159,4620.0,4.026938239159001
OH,Montgomery County,39113,258301.0,403550.0,Ohio,64.00718622227728,145249.0,8.507186222277284
OH,Morgan County,39115,6443.0,11545.0,Ohio,55.807708964919875,5102.0,0.3077089649198754
OH,Morrow County,39117,16548.0,26340.0,Ohio,62.82460136674259,9792.0,7.324601366742591
OH,Muskingum County,39119,36991.0,65460.0,Ohio,56.509318667888785,28469.0,1.0093186678887847
OH,Noble County,39121,6013.0,11695.0,Ohio,51.41513467293716,5682.0,-4.084865327062843
OH,Ottawa County,39123,22218.0,32915.0,Ohio,67.50113929819231,10697.0,12.001139298192314
OH,Paulding County,39125,9047.0,14305.0,Ohio,63.24362111149947,5258.0,7.743621111499472
OH,Perry County,39127,14995.0,27145.0,Ohio,55.24037575980844,12150.0,-0.25962424019156316
OH,Pickaway County,39129,24745.0,44005.0,Ohio,56.23224633564368,19260.0,0.7322463356436799
OH,Pike County,39131,11879.0,21415.0,Ohio,55.47046462759748,9536.0,-0.029535372402520466
OH,Portage County,39133,76139.0,126540.0,Ohio,60.16990674885412,50401.0,4.6699067488541175
OH,Preble County,39135,20565.0,31685.0,Ohio,64.90452895691968,11120.0,9.404528956919677
OH,Putnam County,39137,18767.0,25255.0,Ohio,74.31003761631361,6488.0,18.810037616313608
OH,Richland County,39139,55214.0,94625.0,Ohio,58.35033025099076,39411.0,2.8503302509907584
OH,Ross County,39141,30380.0,60080.0,Ohio,50.56591211717709,29700.0,-4.934087882822908
OH,Sandusky County,39143,28044.0,45635.0,Ohio,61.4528322559439,17591.0,5.952832255943903
OH,Scioto County,39145,30784.0,59880.0,Ohio,51.40948563794255,29096.0,-4.090514362057448
OH,Seneca County,39147,23987.0,42660.0,Ohio,56.22831692451946,18673.0,0.7283169245194614
OH,Shelby County,39149,23740.0,35755.0,Ohio,66.39630820864215,12015.0,10.896308208642154
OH,Stark County,39151,175239.0,289275.0,Ohio,60.578688099559244,114036.0,5.078688099559244
OH,Summit County,39153,257979.0,412230.0,Ohio,62.581325958809394,154251.0,7.081325958809394
OH,Trumbull County,39155,96029.0,161015.0,Ohio,59.63978511318822,64986.0,4.139785113188218
OH,Tuscarawas County,39157,41289.0,70485.0,Ohio,58.57842094062566,29196.0,3.078420940625662
OH,Union County,39159,27429.0,39510.0,Ohio,69.42293090356871,12081.0,13.922930903568712
OH,Van Wert County,39161,13770.0,21605.0,Ohio,63.73524647072437,7835.0,8.23524647072437
OH,Vinton County,39163,5502.0,10095.0,Ohio,54.50222882615156,4593.0,-0.9977711738484416
OH,Warren County,39165,117267.0,159065.0,Ohio,73.72269198126553,41798.0,18.222691981265527
OH,Washington County,39167,29840.0,48555.0,Ohio,61.45608073318917,18715.0,5.956080733189168
OH,Wayne County,39169,49853.0,86045.0,Ohio,57.93828810506131,36192.0,2.4382881050613108
OH,Williams County,39171,17308.0,28530.0,Ohio,60.665965650192774,11222.0,5.165965650192774
OH,Wood County,39173,64341.0,100655.0,Ohio,63.92230887685659,36314.0,8.42230887685659
OH,Wyandot County,39175,10592.0,16920.0,Ohio,62.600472813238774,6328.0,7.100472813238774
OK,Adair County,40001,6513.0,15910.0,Oklahoma,40.9365179132621,9397.0,-14.5634820867379
OK,Alfalfa County,40003,2258.0,4545.0,Oklahoma,49.68096809680968,2287.0,-5.8190319031903215
OK,Atoka County,40005,5018.0,10580.0,Oklahoma,47.42911153119093,5562.0,-8.070888468809073
OK,Beaver County,40007,2243.0,3765.0,Oklahoma,59.575033200531216,1522.0,4.075033200531216
OK,Beckham County,40009,7552.0,16950.0,Oklahoma,44.554572271386434,9398.0,-10.945427728613566
OK,Blaine County,40011,3793.0,7230.0,Oklahoma,52.46196403872753,3437.0,-3.0380359612724703
OK,Bryan County,40013,13818.0,33550.0,Oklahoma,41.18628912071535,19732.0,-14.313710879284649
OK,Caddo County,40015,9348.0,21210.0,Oklahoma,44.07355021216407,11862.0,-11.426449787835928
OK,Canadian County,40017,55278.0,92615.0,Oklahoma,59.68579603735896,37337.0,4.185796037358962
OK,Carter County,40019,18534.0,35425.0,Oklahoma,52.31898376852505,16891.0,-3.181016231474949
OK,Cherokee County,40021,16490.0,36140.0,Oklahoma,45.628112894299946,19650.0,-9.871887105700054
OK,Choctaw County,40023,5426.0,11330.0,Oklahoma,47.89055604589585,5904.0,-7.609443954104151
OK,Cimarron County,40025,1079.0,1590.0,Oklahoma,67.86163522012578,511.0,12.361635220125777
OK,Cleveland County,40027,109450.0,202925.0,Oklahoma,53.936183318960204,93475.0,-1.5638166810397962
